record_id,operation_date,depot,shift,operator_id,machine_id,throughput_barrels,temperature_c,maintenance_flag,voltage_count,incident_type
MO-20260612-MOM-D,12/06/2026,Mombasa,Day,OP-M02,MBA-P02,970.9,29.9,0,236,none
MO-20260912-ELD-N,12/09/2026,Eldoret,Night,OP-E03,ELD-P03,971.4,12.6,0,208,none
MO-20260215-MOM-N,15/02/2026,Mombasa,Night,OP-M04,MBA-P01,1096.1,36.0,0,218,none
MO-20261031-NAI-N,31/10/2026,Nairobi,Night,OP-N01,NBI-P03,577.6,21.5,1,220,missed_maintenance
MO-20260730-KIS-D,30/07/2026,Kisumu,Day,OP-K03,KSM-P02,1041.2,23.8,0,221,none
MO-20261120-MOM-D,20/11/2026,Mombasa,Day,OP-M01,MBA-P01,1032.0,29.9,0,217,none
MO-20260105-KIS-D,05/01/2026,Kisumu,Day,OP-K02,KSM-P01,969.0,27.2,0,232,none
MO-20260721-NAI-D,21/07/2026,Nairobi,Day,OP-N03,NBI-P04,969.1,23.4,0,222,none
MO-20261116-MOM-D,16/11/2026,Mombasa,Day,OP-M04,MBA-P02,1011.2,27.4,0,223,none
MO-20260326-NAI-D,26/03/2026,Nairobi,Day,OP-N04,NBI-P03,690.8,31.1,1,229,missed_maintenance
MO-20261126-MOM-D,26/11/2026,Mombasa,Day,OP-M02,MBA-P02,1065.9,28.1,0,224,none
MO-20261029-NAI-N,29/10/2026,Nairobi,Night,OP-N05,NBI-P03,687.9,22.8,1,226,missed_maintenance
MO-20260719-MOM-D,19/07/2026,Mombasa,Day,OP-M01,MBA-P03,1038.2,31.3,0,221,none
MO-20261121-KIS-D,21/11/2026,Kisumu,Day,OP-K03,KSM-P03,1053.4,25.7,0,239,none
MO-20260117-NAI-N,17/01/2026,Nairobi,Night,OP-N02,NBI-P03,1064.8,27.5,0,210,none
MO-20260817-MOM-D,17/08/2026,Mombasa,Day,OP-M02,MBA-P01,1060.1,27.0,0,237,none
MO-20260817-NAI-N,17/08/2026,Nairobi,Night,OP-N04,NBI-P03,607.9,17.9,1,211,missed_maintenance
MO-20260921-KIS-D,21/09/2026,Kisumu,Day,OP-K03,KSM-P03,981.9,21.3,0,212,none
MO-20260225-MOM-D,25/02/2026,Mombasa,Day,OP-M03,MBA-P02,1062.3,32.7,0,234,none
MO-20260216-NAI-D,16/02/2026,Nairobi,Day,OP-N05,NBI-P03,607.0,26.6,1,229,missed_maintenance
MO-20260512-MOM-D,12/05/2026,Mombasa,Day,OP-M02,MBA-P03,1129.8,31.3,0,223,none
MO-20260125-ELD-D,25/01/2026,Eldoret,Day,OP-E02,ELD-P02,1013.9,22.4,0,239,none
MO-20260921-KIS-N,21/09/2026,Kisumu,Night,OP-K02,KSM-P01,1002.6,21.4,0,212,none
MO-20260302-KIS-D,02/03/2026,Kisumu,Day,OP-K01,KSM-P03,1070.4,26.7,0,228,none
MO-20261204-ELD-N,04/12/2026,Eldoret,Night,OP-E02,ELD-P01,851.6,15.2,0,213,none
MO-20261229-ELD-N,29/12/2026,Eldoret,Night,OP-E02,ELD-P03,947.9,21.4,0,221,none
MO-20261110-NAI-D,10/11/2026,Nairobi,Day,OP-N02,NBI-P03,611.0,20.6,1,236,missed_maintenance
MO-20261118-KIS-N,18/11/2026,Kisumu,Night,OP-K01,KSM-P03,1048.9,22.3,0,217,none
MO-20260630-MOM-N,30/06/2026,Mombasa,Night,OP-M01,MBA-P02,1036.4,29.6,0,218,none
MO-20260613-KIS-D,13/06/2026,Kisumu,Day,OP-K01,KSM-P01,1074.1,26.8,0,219,none
MO-20260801-ELD-N,01/08/2026,Eldoret,Night,OP-E03,ELD-P01,941.6,14.0,0,229,none
MO-20260523-KIS-N,23/05/2026,Kisumu,Night,OP-K01,KSM-P03,981.6,29.3,0,226,none
MO-20260226-ELD-D,26/02/2026,Eldoret,Day,OP-E01,ELD-P02,1074.3,21.3,0,221,none
MO-20260128-NAI-N,28/01/2026,Nairobi,Night,OP-N04,NBI-P02,1030.9,26.3,0,206,none
MO-20260429-KIS-N,29/04/2026,Kisumu,Night,OP-K02,KSM-P02,1016.9,30.3,0,221,none
MO-20261112-ELD-N,12/11/2026,Eldoret,Night,OP-E02,ELD-P02,911.2,15.6,0,222,none
MO-20260405-NAI-D,05/04/2026,Nairobi,Day,OP-N01,NBI-P01,1083.9,30.0,0,238,none
MO-20261003-KIS-D,03/10/2026,Kisumu,Day,OP-K03,KSM-P02,1007.9,23.1,0,219,none
MO-20260918-KIS-N,18/09/2026,Kisumu,Night,OP-K02,KSM-P01,905.6,22.3,0,228,none
MO-20260716-ELD-D,16/07/2026,Eldoret,Day,OP-E02,ELD-P01,1055.7,14.7,0,224,none
MO-20260122-ELD-D,22/01/2026,Eldoret,Day,OP-E03,ELD-P03,918.3,20.6,0,225,none
MO-20260915-MOM-D,15/09/2026,Mombasa,Day,OP-M01,MBA-P02,949.6,25.3,0,222,none
MO-20261130-ELD-N,30/11/2026,Eldoret,Night,OP-E03,ELD-P02,938.3,21.6,0,221,none
MO-20260327-NAI-N,27/03/2026,Nairobi,Night,OP-N01,NBI-P03,647.5,29.3,1,209,missed_maintenance
MO-20260210-NAI-D,10/02/2026,Nairobi,Day,OP-N05,NBI-P02,1064.0,25.8,0,221,none
MO-20260226-ELD-N,26/02/2026,Eldoret,Night,OP-E02,ELD-P01,854.1,20.2,0,217,none
MO-20260114-ELD-N,14/01/2026,Eldoret,Night,OP-E03,ELD-P03,860.3,19.8,0,210,none
MO-20260923-MOM-D,23/09/2026,Mombasa,Day,OP-M01,MBA-P01,1118.9,26.7,0,224,none
MO-20260210-ELD-D,10/02/2026,Eldoret,Day,OP-E03,ELD-P01,872.5,23.6,0,215,none
MO-20260419-NAI-D,19/04/2026,Nairobi,Day,OP-N05,NBI-P03,615.3,27.5,1,221,missed_maintenance
MO-20261214-MOM-D,14/12/2026,Mombasa,Day,OP-M01,MBA-P02,999.8,31.3,0,227,none
MO-20260624-ELD-N,24/06/2026,Eldoret,Night,OP-E02,ELD-P02,998.6,19.4,0,210,none
MO-20261125-ELD-D,25/11/2026,Eldoret,Day,OP-E01,ELD-P02,968.6,18.1,0,219,none
MO-20260824-KIS-D,24/08/2026,Kisumu,Day,OP-K02,KSM-P02,1048.6,25.1,0,214,none
MO-20260914-NAI-D,14/09/2026,Nairobi,Day,OP-N04,NBI-P04,1034.1,23.3,0,220,none
MO-20260214-MOM-D,14/02/2026,Mombasa,Day,OP-M03,MBA-P01,991.9,34.6,0,229,none
MO-20260209-NAI-D,09/02/2026,Nairobi,Day,OP-N03,NBI-P03,555.6,29.2,1,209,missed_maintenance
MO-20260313-ELD-D,13/03/2026,Eldoret,Day,OP-E02,ELD-P02,974.8,23.7,0,229,none
MO-20260223-KIS-N,23/02/2026,Kisumu,Night,OP-K01,KSM-P03,938.7,29.1,0,227,none
MO-20260810-NAI-D,10/08/2026,Nairobi,Day,OP-N01,NBI-P03,581.7,17.8,1,229,missed_maintenance
MO-20260314-KIS-D,14/03/2026,Kisumu,Day,OP-K01,KSM-P01,1115.7,33.8,0,227,none
MO-20261030-KIS-N,30/10/2026,Kisumu,Night,OP-K02,KSM-P03,955.0,22.8,0,221,none
MO-20260418-NAI-N,18/04/2026,Nairobi,Night,OP-N05,NBI-P03,539.3,27.9,1,218,missed_maintenance
MO-20260404-ELD-N,04/04/2026,Eldoret,Night,OP-E02,ELD-P01,950.9,21.4,0,226,none
MO-20260126-ELD-N,26/01/2026,Eldoret,Night,OP-E03,ELD-P03,894.5,25.8,0,212,none
MO-20260616-NAI-D,16/06/2026,Nairobi,Day,OP-N03,NBI-P03,621.3,19.9,1,227,missed_maintenance
MO-20260208-KIS-D,08/02/2026,Kisumu,Day,OP-K03,KSM-P01,1002.1,32.1,0,232,none
MO-20261128-MOM-D,28/11/2026,Mombasa,Day,OP-M03,MBA-P01,986.1,28.3,0,216,none
MO-20260512-MOM-N,12/05/2026,Mombasa,Night,OP-M01,MBA-P03,913.4,31.3,0,221,none
MO-20260901-NAI-D,01/09/2026,Nairobi,Day,OP-N03,NBI-P03,641.1,19.3,1,224,missed_maintenance
MO-20260428-KIS-N,28/04/2026,Kisumu,Night,OP-K03,KSM-P02,1080.9,31.6,0,236,none
MO-20260602-ELD-D,02/06/2026,Eldoret,Day,OP-E02,ELD-P02,933.0,17.6,0,224,none
MO-20260716-KIS-N,16/07/2026,Kisumu,Night,OP-K03,KSM-P02,816.9,22.6,0,212,none
MO-20260830-KIS-D,30/08/2026,Kisumu,Day,OP-K03,KSM-P01,1000.9,24.4,0,227,none
MO-20260212-MOM-D,12/02/2026,Mombasa,Day,OP-M03,MBA-P01,1117.5,34.3,0,228,none
MO-20260803-MOM-N,03/08/2026,Mombasa,Night,,MBA-P01,987.4,27.1,0,223,none
MO-20260114-NAI-D,14/01/2026,Nairobi,Day,OP-N02,NBI-P02,1102.3,27.1,0,221,none
MO-20261007-ELD-N,07/10/2026,Eldoret,Night,OP-E01,ELD-P02,947.3,17.3,0,214,none
MO-20261010-NAI-D,10/10/2026,Nairobi,Day,OP-N05,NBI-P03,612.8,21.3,1,222,missed_maintenance
MO-20261124-MOM-N,24/11/2026,Mombasa,Night,OP-M03,MBA-P01,964.1,30.4,0,218,none
MO-20260811-KIS-D,11/08/2026,Kisumu,Day,OP-K02,KSM-P01,1101.6,22.0,0,221,none
MO-20260128-KIS-D,28/01/2026,Kisumu,Day,OP-K01,KSM-P02,1033.1,32.1,0,228,none
MO-20261118-ELD-N,18/11/2026,Eldoret,Night,OP-E02,ELD-P03,948.0,16.8,0,226,none
MO-20260817-MOM-N,17/08/2026,Mombasa,Night,OP-M03,MBA-P02,956.9,25.4,0,219,none
MO-20260915-ELD-D,15/09/2026,Eldoret,Day,OP-E03,ELD-P01,979.6,17.0,0,223,none
MO-20261218-MOM-D,18/12/2026,Mombasa,Day,OP-M03,MBA-P02,1073.8,30.8,0,225,none
MO-20260525-NAI-D,25/05/2026,Nairobi,Day,OP-N03,NBI-P03,632.5,26.9,1,230,missed_maintenance
MO-20260710-MOM-D,10/07/2026,Mombasa,Day,OP-M02,MBA-P03,967.9,31.0,0,217,none
MO-20260328-KIS-N,28/03/2026,Kisumu,Night,OP-K02,KSM-P03,951.1,31.1,0,221,none
MO-20260917-NAI-N,17/09/2026,Nairobi,Night,OP-N05,NBI-P03,620.1,21.1,1,214,missed_maintenance
MO-20260324-MOM-N,24/03/2026,Mombasa,Night,OP-M04,MBA-P03,1011.6,37.0,0,220,none
MO-20261123-KIS-N,23/11/2026,Kisumu,Night,OP-K02,KSM-P02,899.1,26.4,0,225,none
MO-20261224-ELD-D,24/12/2026,Eldoret,Day,OP-E02,ELD-P03,970.1,16.6,0,221,none
MO-20260523-ELD-D,23/05/2026,Eldoret,Day,OP-E01,ELD-P01,986.8,20.1,0,227,none
MO-20260716-ELD-N,16/07/2026,Eldoret,Night,OP-E03,ELD-P02,918.1,15.9,0,221,none
MO-20260106-NAI-N,06/01/2026,Nairobi,Night,OP-N05,NBI-P02,1181.1,26.1,0,213,none
MO-20260516-ELD-D,16/05/2026,Eldoret,Day,OP-E02,ELD-P02,993.4,21.8,0,219,none
MO-20261010-ELD-N,10/10/2026,Eldoret,Night,OP-E03,ELD-P01,996.9,18.4,0,217,none
MO-20260124-NAI-N,24/01/2026,Nairobi,Night,OP-N03,NBI-P04,919.2,25.3,0,216,none
MO-20261016-ELD-D,16/10/2026,Eldoret,Day,OP-E03,ELD-P03,970.1,16.4,0,219,none
MO-20261213-MOM-D,13/12/2026,Mombasa,Day,OP-M01,MBA-P03,974.2,31.8,0,235,none
MO-20260208-MOM-N,08/02/2026,Mombasa,Night,OP-M03,MBA-P01,1011.2,33.3,0,220,none
MO-20260306-NAI-D,06/03/2026,Nairobi,Day,OP-N05,NBI-P03,647.1,30.1,1,221,missed_maintenance
MO-20260522-ELD-D,22/05/2026,Eldoret,Day,OP-E03,ELD-P03,1012.7,21.4,0,216,none
MO-20260604-ELD-D,04/06/2026,Eldoret,Day,OP-E01,ELD-P03,1018.3,17.9,0,233,none
MO-20261129-KIS-N,29/11/2026,Kisumu,Night,OP-K01,KSM-P03,900.8,24.8,0,223,none
MO-20260321-ELD-D,21/03/2026,Eldoret,Day,OP-E01,ELD-P01,1024.1,28.3,0,216,none
MO-20261225-NAI-D,25/12/2026,Nairobi,Day,OP-N02,NBI-P01,954.1,27.1,0,217,none
MO-20261222-MOM-D,22/12/2026,Mombasa,Day,OP-M01,MBA-P01,1025.9,31.1,0,241,none
MO-20260321-NAI-N,21/03/2026,Nairobi,Night,OP-N04,NBI-P03,639.0,,1,223,missed_maintenance
MO-20260519-KIS-N,19/05/2026,Kisumu,Night,OP-K02,KSM-P02,926.2,29.0,0,216,none
MO-20261210-NAI-D,10/12/2026,Nairobi,Day,OP-N05,NBI-P03,722.1,21.5,1,233,missed_maintenance
MO-20260602-KIS-N,02/06/2026,Kisumu,Night,OP-K03,KSM-P01,961.3,28.3,0,214,none
MO-20260125-MOM-N,25/01/2026,Mombasa,Night,OP-M04,MBA-P01,960.9,33.3,0,221,none
MO-20260702-MOM-N,02/07/2026,Mombasa,Night,OP-M03,MBA-P03,1037.8,29.4,0,222,none
MO-20260615-KIS-D,15/06/2026,Kisumu,Day,OP-K03,KSM-P03,1044.8,26.3,0,223,none
MO-20260323-NAI-N,23/03/2026,Nairobi,Night,OP-N04,NBI-P03,569.8,30.4,1,214,missed_maintenance
MO-20260914-MOM-D,14/09/2026,Mombasa,Day,OP-M01,MBA-P01,1023.2,23.2,0,218,none
MO-20261213-MOM-N,13/12/2026,Mombasa,Night,OP-M03,MBA-P01,995.9,29.1,0,232,none
MO-20261110-ELD-D,10/11/2026,Eldoret,Day,OP-E03,ELD-P02,1009.2,20.7,0,232,none
MO-20260508-ELD-N,08/05/2026,Eldoret,Night,OP-E03,ELD-P01,1064.8,20.3,0,225,none
MO-20260614-MOM-N,14/06/2026,Mombasa,Night,OP-M03,MBA-P03,1001.8,28.2,0,219,none
MO-20260116-MOM-N,16/01/2026,Mombasa,Night,OP-M03,MBA-P03,737.6,33.1,0,211,operator_blunder
MO-20260825-NAI-N,25/08/2026,Nairobi,Night,OP-N05,NBI-P03,615.7,19.2,1,222,missed_maintenance
MO-20260121-MOM-N,21/01/2026,Mombasa,Night,OP-M04,MBA-P03,873.6,33.2,0,219,none
MO-20260709-NAI-D,09/07/2026,Nairobi,Day,OP-N05,NBI-P03,513.3,20.4,1,225,missed_maintenance
MO-20260824-NAI-D,24/08/2026,Nairobi,Day,OP-N02,NBI-P03,601.1,19.6,1,230,missed_maintenance
MO-20260322-MOM-N,22/03/2026,Mombasa,Night,OP-M03,MBA-P01,999.0,36.7,0,215,none
MO-20260706-MOM-N,06/07/2026,Mombasa,Night,OP-M03,MBA-P03,958.6,26.7,0,228,none
MO-20261006-ELD-D,06/10/2026,Eldoret,Day,OP-E03,ELD-P01,1027.0,12.3,0,233,none
MO-20260225-ELD-D,25/02/2026,Eldoret,Day,OP-E02,ELD-P01,1022.0,25.5,0,213,none
MO-20261220-KIS-N,20/12/2026,Kisumu,Night,OP-K02,KSM-P03,982.6,28.4,0,223,none
MO-20260327-KIS-N,27/03/2026,Kisumu,Night,OP-K02,KSM-P02,1087.5,31.1,0,223,none
MO-20261212-KIS-D,12/12/2026,Kisumu,Day,OP-K02,KSM-P03,1126.1,26.8,0,228,none
MO-20260906-KIS-N,06/09/2026,Kisumu,Night,OP-K03,KSM-P02,789.4,21.9,0,220,none
MO-20260609-KIS-D,09/06/2026,Kisumu,Day,OP-K03,KSM-P02,888.5,27.1,0,232,none
MO-20260822-ELD-N,22/08/2026,Eldoret,Night,OP-E02,ELD-P01,928.7,14.5,0,219,none
MO-20260218-ELD-N,18/02/2026,Eldoret,Night,OP-E03,ELD-P01,936.7,24.1,0,209,none
MO-20260303-MOM-N,03/03/2026,Mombasa,Night,OP-M02,MBA-P03,1099.1,32.1,0,213,none
MO-20260426-MOM-N,26/04/2026,Mombasa,Night,OP-M01,MBA-P02,1193.1,33.9,0,216,none
MO-20261107-MOM-N,07/11/2026,Mombasa,Night,OP-M01,MBA-P01,1012.2,28.7,0,230,none
MO-20260205-KIS-D,05/02/2026,Kisumu,Day,OP-K01,KSM-P03,980.5,29.7,0,231,none
MO-20260414-ELD-N,14/04/2026,Eldoret,Night,OP-E03,ELD-P02,981.0,23.7,0,213,none
MO-20260924-ELD-N,24/09/2026,Eldoret,Night,OP-E01,ELD-P03,855.8,11.9,0,236,none
MO-20261122-ELD-D,22/11/2026,Eldoret,Day,OP-E02,ELD-P03,1067.1,16.9,0,210,none
MO-20260305-MOM-N,05/03/2026,Mombasa,Night,OP-M02,MBA-P01,1130.1,35.5,0,222,none
MO-20260808-NAI-N,08/08/2026,Nairobi,Night,OP-N02,NBI-P03,605.6,21.9,1,231,missed_maintenance
MO-20260427-KIS-N,27/04/2026,Kisumu,Night,OP-K03,KSM-P01,719.7,29.6,0,213,brief_equipment_fault
MO-20260320-KIS-N,20/03/2026,Kisumu,Night,OP-K03,KSM-P02,1002.4,30.2,0,224,none
MO-20261004-MOM-N,04/10/2026,Mombasa,Night,OP-M04,MBA-P01,881.5,26.2,0,221,none
MO-20261229-MOM-D,29/12/2026,Mombasa,Day,OP-M03,MBA-P03,975.9,31.8,0,223,none
MO-20260808-ELD-N,08/08/2026,Eldoret,Night,OP-E01,ELD-P01,940.7,16.0,0,223,none
MO-20261006-ELD-N,06/10/2026,Eldoret,Night,OP-E03,ELD-P01,932.2,15.4,0,221,none
MO-20260801-KIS-N,01/08/2026,Kisumu,Night,OP-K03,KSM-P02,921.5,25.1,0,226,none
MO-20260601-ELD-D,01/06/2026,Eldoret,Day,OP-E03,ELD-P02,1098.7,20.5,0,217,none
MO-20260712-MOM-N,12/07/2026,Mombasa,Night,OP-M04,MBA-P01,1017.4,27.9,0,218,none
MO-20260926-KIS-D,26/09/2026,Kisumu,Day,OP-K02,KSM-P01,979.3,23.4,0,227,none
MO-20260405-KIS-D,05/04/2026,Kisumu,Day,OP-K03,KSM-P01,1106.7,29.9,0,212,none
MO-20260820-ELD-N,20/08/2026,Eldoret,Night,OP-E01,ELD-P01,942.1,14.4,0,225,none
MO-20261220-ELD-D,20/12/2026,Eldoret,Day,OP-E02,ELD-P01,991.2,20.6,0,231,none
MO-20260705-NAI-N,05/07/2026,Nairobi,Night,OP-N01,NBI-P03,647.8,20.6,1,197,missed_maintenance
MO-20260315-NAI-D,15/03/2026,Nairobi,Day,OP-N02,NBI-P03,734.6,,1,227,missed_maintenance
MO-20260916-KIS-D,16/09/2026,Kisumu,Day,OP-K01,KSM-P02,1075.4,22.4,0,213,none
MO-20260927-ELD-D,27/09/2026,Eldoret,Day,OP-E03,ELD-P03,913.2,14.0,0,201,none
MO-20261011-NAI-N,11/10/2026,Nairobi,Night,OP-N01,NBI-P03,500.7,19.7,1,209,missed_maintenance
MO-20260216-MOM-N,16/02/2026,Mombasa,Night,OP-M02,MBA-P02,974.9,32.5,0,220,none
MO-20261030-NAI-N,30/10/2026,Nairobi,Night,OP-N02,NBI-P03,561.1,21.4,1,224,missed_maintenance
MO-20260809-MOM-D,09/08/2026,Mombasa,Day,OP-M01,MBA-P02,966.8,25.8,0,214,none
MO-20260626-MOM-D,26/06/2026,Mombasa,Day,OP-M01,MBA-P01,1068.1,29.2,0,224,none
MO-20260820-NAI-N,20/08/2026,Nairobi,Night,OP-N04,NBI-P03,628.3,21.8,1,220,missed_maintenance
MO-20260204-ELD-N,04/02/2026,Eldoret,Night,OP-E01,ELD-P03,963.4,23.6,0,220,none
MO-20260318-ELD-N,18/03/2026,Eldoret,Night,OP-E02,ELD-P02,954.7,23.3,0,219,none
MO-20261203-KIS-D,03/12/2026,Kisumu,Day,OP-K03,KSM-P03,962.1,25.9,0,225,none
MO-20260502-MOM-D,02/05/2026,Mombasa,Day,OP-M01,MBA-P03,1153.7,30.7,0,230,none
MO-20260306-MOM-N,06/03/2026,Mombasa,Night,OP-M04,MBA-P02,903.6,36.2,0,223,none
MO-20260402-KIS-N,02/04/2026,Kisumu,Night,OP-K02,KSM-P01,1008.7,31.3,0,218,none
MO-20260509-NAI-N,09/05/2026,Nairobi,Night,OP-N05,NBI-P04,983.5,25.0,0,215,none
MO-20261026-KIS-D,26/10/2026,Kisumu,Day,OP-K01,KSM-P02,1006.9,20.4,0,218,none
MO-20260821-NAI-D,21/08/2026,Nairobi,Day,OP-N04,NBI-P03,659.3,19.8,1,226,missed_maintenance
MO-20261208-ELD-N,08/12/2026,Eldoret,Night,OP-E03,ELD-P02,909.2,18.8,0,216,none
MO-20260520-MOM-D,20/05/2026,Mombasa,Day,OP-M04,MBA-P02,1109.0,33.3,0,225,none
MO-20260705-NAI-D,05/07/2026,Nairobi,Day,OP-N05,NBI-P03,575.7,21.7,1,226,missed_maintenance
MO-20261116-ELD-N,16/11/2026,Eldoret,Night,OP-E03,ELD-P03,907.5,15.5,0,224,none
MO-20260509-ELD-N,09/05/2026,Eldoret,Night,OP-E02,ELD-P03,897.5,21.4,0,222,none
MO-20260828-MOM-N,28/08/2026,Mombasa,Night,OP-M01,MBA-P03,953.6,29.8,0,217,none
MO-20260604-MOM-N,04/06/2026,Mombasa,Night,OP-M03,MBA-P01,1055.5,30.7,0,218,none
MO-20260320-ELD-N,20/03/2026,Eldoret,Night,OP-E03,ELD-P02,990.8,23.1,0,215,none
MO-20260507-MOM-N,07/05/2026,Mombasa,Night,OP-M01,MBA-P02,1050.9,28.3,0,229,none
MO-20260301-MOM-D,01/03/2026,Mombasa,Day,OP-M02,MBA-P02,1094.9,34.6,0,219,none
MO-20261129-MOM-N,29/11/2026,Mombasa,Night,OP-M01,MBA-P03,1000.6,26.4,0,214,none
MO-20260404-MOM-N,04/04/2026,Mombasa,Night,OP-M01,MBA-P02,1058.7,35.7,0,216,none
MO-20260821-NAI-N,21/08/2026,Nairobi,Night,OP-N03,NBI-P03,608.7,18.7,1,215,missed_maintenance
MO-20260902-KIS-D,02/09/2026,Kisumu,Day,OP-K02,KSM-P03,1014.3,22.8,0,223,none
MO-20260621-KIS-N,21/06/2026,Kisumu,Night,OP-K03,KSM-P01,855.3,27.5,0,228,none
MO-20260521-NAI-N,21/05/2026,Nairobi,Night,OP-N04,NBI-P03,571.6,25.2,1,217,missed_maintenance
MO-20260701-ELD-D,01/07/2026,Eldoret,Day,OP-E02,ELD-P01,1049.2,18.5,0,219,none
MO-20260305-KIS-D,05/03/2026,Kisumu,Day,OP-K02,KSM-P02,1044.8,31.0,0,223,none
MO-20260921-MOM-N,21/09/2026,Mombasa,Night,OP-M01,MBA-P02,1000.0,24.8,0,214,none
MO-20260830-NAI-D,30/08/2026,Nairobi,Day,OP-N03,NBI-P04,1006.0,19.5,0,219,none
MO-20260909-KIS-D,09/09/2026,Kisumu,Day,OP-K01,KSM-P01,932.5,25.3,0,221,none
MO-20260605-MOM-N,05/06/2026,Mombasa,Night,OP-M04,MBA-P03,1087.9,31.5,0,201,none
MO-20260310-KIS-D,10/03/2026,Kisumu,Day,OP-K02,KSM-P03,1055.9,32.5,0,226,none
MO-20260127-NAI-D,27/01/2026,Nairobi,Day,OP-N02,NBI-P03,1167.4,28.2,0,222,none
MO-20261223-ELD-N,23/12/2026,Eldoret,Night,OP-E03,ELD-P02,1055.9,16.5,0,212,none
MO-20260914-MOM-N,14/09/2026,Mombasa,Night,OP-M03,MBA-P02,972.9,25.8,0,208,none
MO-20260214-ELD-D,14/02/2026,Eldoret,Day,OP-E01,ELD-P02,1020.9,22.3,0,204,none
MO-20261221-MOM-N,21/12/2026,Mombasa,Night,OP-M02,MBA-P01,1029.4,27.8,0,218,none
MO-20260321-KIS-N,21/03/2026,Kisumu,Night,OP-K02,KSM-P01,966.4,29.5,0,218,none
MO-20261120-ELD-D,20/11/2026,Eldoret,Day,OP-E02,ELD-P01,1053.3,16.1,0,220,none
MO-20261013-MOM-N,13/10/2026,Mombasa,Night,OP-M02,MBA-P02,990.7,27.5,0,217,none
MO-20260628-ELD-D,28/06/2026,Eldoret,Day,OP-E01,ELD-P02,1108.1,17.9,0,232,none
MO-20261221-KIS-D,21/12/2026,Kisumu,Day,OP-K02,KSM-P03,970.3,30.6,0,221,none
MO-20260222-MOM-N,22/02/2026,Mombasa,Night,OP-M01,MBA-P01,1100.5,33.9,0,216,none
MO-20260609-ELD-D,09/06/2026,Eldoret,Day,OP-E03,ELD-P03,964.8,18.2,0,232,none
MO-20260623-MOM-N,23/06/2026,Mombasa,Night,OP-M01,MBA-P02,991.2,29.9,0,213,none
MO-20260403-ELD-D,03/04/2026,Eldoret,Day,OP-E01,ELD-P02,1010.8,23.7,0,219,none
MO-20260227-KIS-D,27/02/2026,Kisumu,Day,OP-K02,KSM-P01,955.6,31.3,0,227,none
MO-20260705-MOM-D,05/07/2026,Mombasa,Day,OP-M02,MBA-P01,1028.6,32.9,0,210,none
MO-20261126-ELD-D,26/11/2026,Eldoret,Day,OP-E02,ELD-P03,895.4,17.9,0,226,none
MO-20261003-NAI-D,03/10/2026,Nairobi,Day,OP-N05,NBI-P03,619.7,20.5,1,218,missed_maintenance
MO-20260225-MOM-N,25/02/2026,Mombasa,Night,OP-M04,MBA-P02,986.3,33.8,0,215,none
MO-20260802-KIS-D,02/08/2026,Kisumu,Day,OP-K02,KSM-P01,929.7,21.9,0,213,none
MO-20261230-KIS-D,30/12/2026,Kisumu,Day,OP-K03,KSM-P03,1044.5,28.6,0,238,none
MO-20261107-KIS-D,07/11/2026,Kisumu,Day,OP-K03,KSM-P03,993.2,28.2,0,226,none
MO-20260109-MOM-N,09/01/2026,Mombasa,Night,OP-M02,MBA-P01,1033.6,36.2,0,213,none
MO-20261101-ELD-D,01/11/2026,Eldoret,Day,OP-E03,ELD-P02,1032.0,13.8,0,225,none
MO-20260406-NAI-D,06/04/2026,Nairobi,Day,OP-N04,NBI-P03,750.9,29.4,1,230,missed_maintenance
MO-20260605-NAI-D,05/06/2026,Nairobi,Day,OP-N03,NBI-P04,1156.6,25.4,0,219,none
MO-20260618-ELD-N,18/06/2026,Eldoret,Night,OP-E01,ELD-P03,1023.9,17.4,0,207,none
MO-20260809-NAI-D,09/08/2026,Nairobi,Day,OP-N05,NBI-P02,1144.0,21.2,0,229,none
MO-20260903-ELD-N,03/09/2026,Eldoret,Night,OP-E01,ELD-P01,798.8,14.9,0,226,none
MO-20260528-ELD-N,28/05/2026,Eldoret,Night,OP-E02,ELD-P01,803.3,19.6,0,216,none
MO-20260910-ELD-N,10/09/2026,Eldoret,Night,OP-E02,ELD-P02,873.8,17.1,0,220,none
MO-20261222-NAI-N,22/12/2026,Nairobi,Night,OP-N03,NBI-P03,665.6,20.8,1,224,missed_maintenance
MO-20260505-MOM-D,05/05/2026,Mombasa,Day,OP-M01,MBA-P03,1051.9,33.4,0,239,none
MO-20260529-NAI-N,29/05/2026,Nairobi,Night,OP-N05,NBI-P03,610.9,23.1,1,219,missed_maintenance
MO-20261017-ELD-N,17/10/2026,Eldoret,Night,OP-E03,ELD-P03,1030.3,20.0,0,214,none
MO-20261213-ELD-N,13/12/2026,Eldoret,Night,OP-E03,ELD-P01,968.3,19.0,0,211,none
MO-20261101-KIS-N,01/11/2026,Kisumu,Night,OP-K02,KSM-P03,921.9,22.4,0,232,none
MO-20260904-MOM-D,04/09/2026,Mombasa,Day,OP-M02,MBA-P01,1019.3,27.4,0,222,none
MO-20260831-KIS-D,31/08/2026,Kisumu,Day,OP-K02,KSM-P03,488.6,23.3,0,227,brief_equipment_fault
MO-20260607-ELD-N,07/06/2026,Eldoret,Night,OP-E03,ELD-P02,1045.6,20.3,0,216,none
MO-20261007-MOM-D,07/10/2026,Mombasa,Day,OP-M04,MBA-P02,1055.6,29.3,0,225,none
